# gamma0 gamma1 gamma2 gamma3 log_central_pressure1_cgs log_central_pressure2_cgs
1.045935404604927177e+00 1.160708004133766957e-01 -3.382599993206422684e-02 1.700141468798307314e-03 8.914515848071541245e+34 7.105787277738777459e+34
9.151172891684645760e-01 1.204960412848878754e-01 -2.651650834866328341e-02 1.554279780371908793e-03 1.209151585694785293e+35 1.161653550724859690e+35
4.292091440855073103e-01 5.891542868922231557e-01 -1.051062197167716566e-01 5.075728518479575950e-03 9.110736090377302095e+34 7.435670003878870889e+34
1.012909613437527057e+00 -3.586187256407063345e-02 1.548349142585490022e-02 -1.181981939660242545e-03 1.678521788588101287e+35 1.215112944625139044e+35
4.686426188949094351e-01 5.503241165144411307e-01 -1.099078417144802866e-01 5.478356742677698184e-03 1.341954854544917632e+35 8.454225102500416524e+34
4.694567368218289238e-01 8.287091651155826799e-01 -1.954183876639881967e-01 1.029798433955681804e-02 6.399146620037114205e+34 5.030102344761502662e+34
4.642694899581975010e-01 7.571132277408917366e-01 -1.750896845313162087e-01 9.587212461367840971e-03 7.224767601088663282e+34 6.068139023541090635e+34
2.645209276084192207e-01 5.636843184720254918e-01 -8.972960691590234350e-02 3.422033070049674067e-03 1.771570841070269043e+35 1.705594752072639258e+35
2.510536887118499094e-01 5.191958200747034402e-01 -7.067637595672514317e-02 2.329041955215613215e-03 2.270359974488542314e+35 1.447417936194898136e+35
4.008652038286485975e-01 6.570220297261055720e-01 -1.279765717781033985e-01 6.572181611355107887e-03 1.025681909046566534e+35 6.580232938967354081e+34
3.535172944478626733e-01 8.153192564482077964e-01 -1.765344478223297431e-01 9.338003818730483685e-03 8.457965705903749238e+34 5.912936882944418161e+34
3.421258628834564774e-01 5.565358537963399632e-01 -9.923734491059485463e-02 4.646670177419673017e-03 1.536852686532899149e+35 1.405459155441655349e+35
5.506719151992776062e-01 5.405767358904509656e-01 -9.206611504969268445e-02 3.547036677810029830e-03 7.089231171162913731e+34 5.750330857125941887e+34
7.882612411123226526e-01 2.534341405378022771e-01 -4.615489879807011669e-02 1.529751788107931113e-03 1.132503441574353863e+35 8.585890606898732574e+34
9.841516470513980153e-01 2.414061386003007459e-01 -6.438728415606778666e-02 3.919369647182852252e-03 6.502525255250780070e+34 5.721459163022923927e+34
1.290011493568477441e+00 2.324121198418984680e-01 -1.007209072566528363e-01 6.247497251278411566e-03 5.550494331107936935e+34 2.961137820134789823e+34
2.411178568447446269e-01 8.753786967755210480e-01 -1.935372502286116791e-01 1.054677910780088892e-02 1.004193087318741696e+35 8.723787525057421187e+34
5.285065911247748272e-01 5.662379430902294564e-01 -1.219922726066222513e-01 5.954906875742286242e-03 1.318507025591159573e+35 6.824700786979914395e+34
1.070616068068970250e+00 8.596080865251778946e-02 -2.839782175334999020e-03 -1.101630334696460361e-03 5.828468853364884726e+34 5.230130550966715299e+34
3.478645648498280285e-01 5.542982618989440446e-01 -9.250012588656532364e-02 3.783719368546912230e-03 1.405567770107589321e+35 1.180683234598959514e+35
5.281427003089862460e-01 3.494538902371931988e-01 -5.012294187140543117e-02 1.540400517231979181e-03 1.763724029805846730e+35 1.271731793482730244e+35
3.434190029385775778e-01 5.004188649996987870e-01 -7.060854446223580050e-02 2.310461256080319475e-03 1.713675853378963324e+35 1.091668074336944890e+35
5.845886118985854640e-01 2.977331186088896242e-01 -4.602599991961673492e-02 2.060672312303230089e-03 2.116573912825580634e+35 1.305228722875934312e+35
9.496943910405650779e-01 1.283039576477103261e-01 -1.979349775707765768e-02 2.478669640237180730e-06 1.290011366602137891e+35 6.097413302487029887e+34
4.631346237384909026e-01 3.108620292465824608e-01 -2.846738179546726838e-02 -2.571882043842081168e-04 3.235714753534145604e+35 1.295314425550393292e+35
2.035205840860651316e-01 6.095776331892245326e-01 -9.436127770889696231e-02 3.814182428549959137e-03 2.359854451769489907e+35 1.171035037226760229e+35
6.186659305955323207e-01 5.763257228001488208e-01 -1.357799196553656218e-01 6.893891931649204913e-03 7.838127736849242569e+34 6.917530947652903293e+34
2.938195995087021783e-01 6.147507852255417182e-01 -9.082172428184806523e-02 2.918047768136006626e-03 1.036300621447628361e+35 9.616398762567119965e+34
2.723615501468822919e-01 7.328058939029052921e-01 -1.363339032367360537e-01 6.801192118981733495e-03 1.071709605428770931e+35 7.741427331922780639e+34
2.709336548894282770e-01 8.810688581330953228e-01 -1.879122046233426269e-01 9.395520714722821812e-03 8.028592345158449671e+34 7.156354926374730553e+34
3.892351968055928202e-01 3.563199696573616793e-01 -3.702295686270050401e-02 4.830105169498549104e-04 4.415994357933379937e+35 1.261702655266549094e+35
3.851761416753287648e-01 4.854621785799833056e-01 -8.229352155454658369e-02 3.903148203805236957e-03 2.465441552563940440e+35 1.103724959688629952e+35
1.111806183265855674e+00 9.564762550685146358e-02 -2.497700482809183872e-02 7.829703990531119723e-04 8.141319879486994885e+34 4.798953859625424752e+34
3.316622541679108971e-01 7.863817084052900919e-01 -1.654310631438975498e-01 8.181614290010926979e-03 8.953811834811133963e+34 7.346419974841526630e+34
9.922664782719858856e-01 -1.094840543971047075e-02 1.340662683222930938e-02 -1.237380194114380116e-03 1.645032405551084132e+35 9.692997764462702632e+34
3.038568054059820889e-01 4.413637751344193783e-01 -5.060495303424986102e-02 7.766997310067234135e-04 3.192051629367520563e+35 1.341301821107423882e+35
2.652170098684074606e-01 6.632164759816616684e-01 -1.173946910042881903e-01 5.053698307828919170e-03 1.821336229813914802e+35 8.836614531621126897e+34
2.116508589389343720e-01 8.975286251621280575e-01 -1.907112793940848872e-01 9.983336681147723934e-03 1.207457945218752627e+35 6.595337601196599845e+34
4.120654810660111522e-01 4.529200153098066894e-01 -6.721911942957475850e-02 2.052666535250550778e-03 1.483316292471868949e+35 1.434209145550840587e+35
4.192364293354571281e-01 4.855934710240064067e-01 -8.111330500214064543e-02 2.942716191475869617e-03 1.727045187240160135e+35 1.197791310064323693e+35
9.803204466078904167e-01 1.644550750608682055e-01 -2.692073221118162704e-02 7.954685284577165186e-04 6.415675491050655359e+34 5.949118780845319551e+34
7.694968485207985820e-01 2.817597010742871610e-01 -4.489437224451151009e-02 1.501897091995413758e-03 8.703696195001067481e+34 7.155217782879663923e+34
9.394744118302286173e-01 1.203607061090808256e-01 -1.280527420741655806e-02 -1.905338853450392787e-04 1.247396623505543216e+35 5.611632799331469513e+34
9.173961526646087217e-01 3.416298341240039255e-02 2.187792635113711658e-03 -5.330956433117532917e-04 2.644993987077254528e+35 1.017949370391032077e+35
9.899219766515524599e-01 -3.981864212295700006e-02 1.936351290803372052e-02 -1.643310983368438585e-03 2.414072613862695197e+35 1.111880893388367697e+35
3.591302032031341573e-01 8.266644196875041484e-01 -1.849791795987605625e-01 9.837235318326616532e-03 7.532376049467762945e+34 6.953899055440521821e+34
6.733959827557572941e-01 3.772335823992451487e-01 -7.867339299824134546e-02 4.261555284660408296e-03 1.543935725166730398e+35 6.795284986611851215e+34
4.119992903846145249e-01 5.805549908880029975e-01 -1.144593337053914361e-01 5.500412893112741411e-03 1.403045178137399401e+35 1.007568346925721433e+35
2.852659814318956322e-01 8.965540157999776216e-01 -1.987893395871006552e-01 1.070631112327168934e-02 7.353981571913125017e+34 7.271459763984558816e+34
1.125517124675900815e+00 -9.905905483181914883e-02 2.249299401229300222e-02 -1.373517581380048584e-03 1.533520265133496072e+35 1.186965925037304371e+35
1.057479617749060186e+00 2.332268096748245714e-02 -2.574054797387871543e-03 6.889662558195427987e-05 9.326519015030943569e+34 8.418747467321918237e+34
6.897487891771795221e-01 4.820213296533882863e-01 -1.196202958099610858e-01 6.975219015833649013e-03 1.027022235069529589e+35 6.680952688275022056e+34
7.468217391997229448e-01 1.937334206208016774e-01 -2.377742856115514641e-02 8.744654608348282482e-05 1.818422769707372328e+35 1.013027334197708781e+35
5.708047695598232885e-01 4.415210110204891292e-01 -7.805110828632824682e-02 3.559958894581748308e-03 9.363694051794202658e+34 8.545958807141163988e+34
3.490196187710939424e-01 5.030862184912894275e-01 -8.437281622452169616e-02 4.144441804374867505e-03 1.653226514152459563e+35 1.600396632027013813e+35
5.711436933280433781e-01 5.511495279421233517e-01 -1.133492834613641781e-01 5.474186090575777590e-03 1.043843108576148234e+35 5.373162191802975775e+34
3.575609525052255711e-01 5.522826336478602327e-01 -9.140935055535134857e-02 4.154848017345478400e-03 1.340105565375452878e+35 1.016830326187478038e+35
4.028132858474778311e-01 5.216455387599066018e-01 -8.501165902181985479e-02 3.629741402538676134e-03 1.131692206716884732e+35 1.073522224305163816e+35
3.297781256785539128e-01 4.858235514460662596e-01 -7.718423197936219449e-02 3.446347487333838860e-03 2.581142993747680513e+35 1.453730020806323591e+35
3.928875003059258963e-01 6.292474198938311503e-01 -1.120075915303207770e-01 5.412125320083290871e-03 8.018816666027647428e+34 7.941870919250074565e+34
4.946016855777923826e-01 4.890278309143634150e-01 -7.586828496739758676e-02 2.821833199767009512e-03 1.023473275809425870e+35 7.063512160929132990e+34
2.125139310573025409e-01 6.488316417492162591e-01 -1.095848443189067628e-01 4.850437047035181283e-03 1.781884418818755893e+35 1.243132016330161617e+35
4.813714021389031150e-01 7.291788742100310250e-01 -1.606701363721874942e-01 7.879015738309626607e-03 7.057468404877885447e+34 5.741593203583030676e+34
2.211022378297697599e-01 6.623769838530446652e-01 -1.039387732305289691e-01 4.149717995328012533e-03 1.164319909636787115e+35 1.114630952814830489e+35
7.833263702879135204e-01 2.850701464216277015e-01 -5.625432984243906864e-02 2.330780869329148776e-03 1.216822640260319284e+35 7.067308908817152036e+34
9.975599800994492394e-01 2.160487655528777196e-01 -5.692615607869276617e-02 3.069655812681702876e-03 8.561544111269308887e+34 4.936717877911982804e+34
2.757929964270538492e-01 7.461990483969868082e-01 -1.508759366795089096e-01 7.598333679892026009e-03 1.182358831742347169e+35 9.655701303775161782e+34
3.196546798158492186e-01 7.084894811299174977e-01 -1.401744144831519601e-01 7.334788594658749397e-03 1.156643353601262222e+35 7.801904787882598553e+34
4.055725621524741142e-01 5.351528231816418124e-01 -1.009560537924547724e-01 4.848691370904199306e-03 1.696130492392529468e+35 1.151525300770700135e+35
6.121619118873887766e-01 4.914142120024457272e-01 -1.075760144691443876e-01 5.686827613951459318e-03 1.047470778422847960e+35 7.200168872956784749e+34
4.459789586123334426e-01 4.534688465974202054e-01 -7.342647572355176511e-02 2.577949333225361319e-03 1.465377366904574870e+35 1.362770316791138257e+35
3.555624356046095946e-01 4.684258769053893934e-01 -6.787312903608132275e-02 2.101632007552770454e-03 2.160770080935640613e+35 1.377319514061869329e+35
3.804271236195844730e-01 6.553374106455208681e-01 -1.345885260073916567e-01 6.986321847317466388e-03 1.082213419239910531e+35 9.614571851042920374e+34
3.363721286516875852e-01 8.371789902215398538e-01 -1.816345678750345971e-01 9.134753620324776585e-03 8.894560610769748011e+34 5.955417182354526358e+34
5.355103736249060553e-01 5.783965530535912780e-01 -1.051703668729723207e-01 4.975887035314276695e-03 7.234000537937886241e+34 5.291218628122513017e+34
2.949575905049048874e-01 5.756933683685727665e-01 -9.899667290898281347e-02 4.839716066081274116e-03 1.602320649847588223e+35 1.351881379978110942e+35
7.527295944182457177e-01 2.623020379481128539e-01 -3.949715768196321308e-02 1.007284678586637403e-03 1.207550875356578326e+35 7.149736810753752185e+34
2.979774277927051962e-01 6.496594315431464262e-01 -1.152994605821293789e-01 4.706461808950936944e-03 1.256084133456336946e+35 1.065959329730779232e+35
6.108158507058685238e-01 5.246360085503201098e-01 -1.001523636376868698e-01 4.737865574173136078e-03 8.339313556502910503e+34 4.746177152834178188e+34
4.020246344786089776e-01 4.460324323362780397e-01 -6.681094160851068497e-02 2.280152963421698889e-03 1.611222600055339387e+35 1.589017678163205959e+35
3.397404333650413388e-01 6.157025115036570684e-01 -1.129828893773553167e-01 4.819854198562921466e-03 1.418366254023452643e+35 1.055159656194429122e+35
5.665471537805589763e-01 2.806519616164535602e-01 -2.982691121554306019e-02 3.225976818825858653e-04 1.726509378798315524e+35 1.314710890127684815e+35
3.836221138225769933e-01 4.278853751628351465e-01 -5.984007268777798150e-02 1.785860857717523967e-03 1.897100342313676689e+35 1.758024656955853095e+35
6.746192892599393032e-01 4.614268869320957145e-01 -7.832387584094425981e-02 2.862587162596548843e-03 6.686445688369797852e+34 4.865934692973516872e+34
2.243115842177372810e-01 6.007866232590711730e-01 -9.531419988659739495e-02 4.158626282898840107e-03 1.829981682532017081e+35 1.346674562218317092e+35
3.189226939423436269e-01 5.765989331182345135e-01 -1.025162106895532027e-01 4.989536284546703185e-03 2.325418602351392225e+35 9.755264020327640575e+34
2.712665391397197645e-01 9.143906580258351902e-01 -2.033385073585387837e-01 1.056542622623747249e-02 9.197714382798088403e+34 6.318633437238610743e+34
4.034947949657222699e-01 5.607106832161851129e-01 -8.696416743255422355e-02 3.268695277521287482e-03 8.808206359627640330e+34 8.543915539533919253e+34
1.405788910209530007e+00 -1.616403515248119316e-01 2.110870032903104654e-02 -1.160173613106801676e-03 6.720154374432994822e+34 6.337923189323079671e+34
1.147202645485751127e+00 -6.653882807517863540e-02 1.634806252832129297e-02 -1.611116127499666534e-03 1.469744531053976632e+35 7.356344665125009588e+34
9.045513082310221442e-01 1.718436470502389679e-01 -3.473637262727585773e-02 9.986489566841067009e-04 9.867447805876932276e+34 9.675294841210546343e+34
8.272243112877832871e-01 3.558649137460825340e-01 -7.789989802561624044e-02 3.311926515825760770e-03 7.898261749870732503e+34 5.360724239281523605e+34
3.329826251385368252e-01 8.696143999952909986e-01 -2.008910074429526849e-01 1.081916120456506876e-02 7.903380701721254830e+34 7.403250127856605361e+34
2.462998130612059078e-01 8.229504589059543074e-01 -1.677152492647452919e-01 8.465609621593581102e-03 9.665569923186022676e+34 8.290790496323957238e+34
6.423891650699732336e-01 4.358925181354539324e-01 -8.351434551995189082e-02 3.314311245089308997e-03 9.084300656285643146e+34 7.280520886993588155e+34
9.892462208469099405e-01 9.258633597670201665e-02 -2.977427921245454426e-03 -1.174325226083096623e-03 8.474343067834102130e+34 5.984858540816162137e+34
6.506812302839081186e-01 4.426623599777049778e-01 -8.506659984648544393e-02 3.644034395152569942e-03 9.426666955445755550e+34 6.107138152348489621e+34
5.757754047566528977e-01 4.445965501428985056e-01 -8.428350076058675755e-02 3.730895796872157801e-03 1.213575409873260019e+35 8.304090677873404182e+34
5.343936638222966939e-01 3.504409090480356537e-01 -5.035598235725379651e-02 1.661413094815301483e-03 1.685189558198824008e+35 1.189174033599712005e+35
1.095120873800109917e+00 -6.269461151661938347e-02 2.037783487603125887e-02 -1.662236863454655527e-03 1.683751584000502759e+35 7.685464154271890792e+34
3.539291143855551880e-01 5.473121525874540261e-01 -9.237582883489550700e-02 4.079789309430433865e-03 1.450139516565064615e+35 1.154205752807461623e+35
2.016325854292055353e-01 6.532833076923824089e-01 -1.063689300007674421e-01 4.563577418305055609e-03 2.077557245757468511e+35 1.002738873994989774e+35
6.425532378009952694e-01 4.275013902283413825e-01 -8.348846526681429070e-02 3.724973333627143619e-03 1.398508902681788140e+35 5.674680659296868092e+34
3.284062539710874695e-01 7.584971244712710448e-01 -1.450666678002276444e-01 6.469481505977215871e-03 8.587183854375414554e+34 6.514952008518779201e+34
1.433537425783520280e+00 -2.039778324258411102e-01 2.341210889965209679e-02 -7.455101898739824318e-04 1.129552347648617076e+35 6.250842382096776788e+34
5.635753510402701227e-01 4.368951225144275252e-01 -7.973485299125933345e-02 4.069213234616448141e-03 9.680287090263703784e+34 9.493287846881965716e+34
2.607549810137396173e-01 5.048198662990278640e-01 -7.248737254709301803e-02 2.790561001490519076e-03 3.441138326450755058e+35 1.364003038564312410e+35
7.115112247043702265e-01 1.684967476491441296e-01 -8.054493032995335006e-03 -1.091890721497418542e-03 1.699335319315807059e+35 1.173236113202289236e+35
